AdfgStreamCode,StreamName,SurveyDate,Comments,BeginLatitude,BeginLongitude,BeginComments,EndLatitude,EndLongitude,EndComments,ExtentLatitude,ExtentLongitude,ExtentComments,DistanceMeters,SpeciesCode,CommonName,AliveCount,DeadCount,PreviouslySampledCount,TotalCount,NumberofSpecimens,NumberStrays,PercentStrays,numReadOK,numMarked,numUnMarked,SurveySamplers
115-20-10520,Sawmill Creek,8/7/15,Manually imported from spreadsheet,58.7170667,-134.9442167,,58.71639,-134.938616,,,,,333.18048,450,Chum Salmon,,,,,5,2,40,5,2,3,Casey McConnell
115-20-10520,Sawmill Creek,8/8/15,Manually imported from spreadsheet,58.7170667,-134.9442167,,58.71639,-134.938616,,,,,333.18048,450,Chum Salmon,,,,,21,18,85.71,21,18,3,Casey McConnell
115-20-10520,Sawmill Creek,8/10/15,Manually imported from spreadsheet,58.7170667,-134.9442167,,58.71639,-134.938616,,,,,333.18048,450,Chum Salmon,,,,,24,17,70.83,24,17,7,Casey McConnell
115-20-10520,Sawmill Creek,8/12/15,Manually imported from spreadsheet,58.7170667,-134.9442167,,58.71639,-134.938616,,,,,333.18048,450,Chum Salmon,,,,,37,27,72.97,37,27,10,Casey McConnell
115-20-10520,Sawmill Creek,8/13/15,Manually imported from spreadsheet,58.7170667,-134.9442167,,58.71639,-134.938616,,,,,333.18048,450,Chum Salmon,,,,,36,31,86.11,36,31,5,Casey McConnell
115-20-10520,Sawmill Creek,8/17/15,Manually imported from spreadsheet,58.7170667,-134.9442167,,58.71639,-134.938616,,,,,333.18048,450,Chum Salmon,,,,,65,54,83.08,65,54,11,Casey McConnell
115-20-10520,Sawmill Creek,8/21/15,Manually imported from spreadsheet,58.7170667,-134.9442167,,58.71639,-134.938616,,,,,333.18048,450,Chum Salmon,,,,,14,10,76.92,13,10,3,Casey McConnell
115-20-10520,Sawmill Creek,7/21/17,"SURVEY QUALITY: EXCELLENT. High tide around noon and low tide around 1800; started survey at about 1400 and finished at abour 1600. Tried hiking from the end of the road to Sawmill Creek instead of launching the boat at Echo Cove. The hike was do-able with a bit of bush whacking. It takes about an hour. Weather was mostly cloudy, no rain, broken clouds and some blue sky in the afternoon. Water was clear and cold. Saw some bear signs. ",58.7163153,-134.9386984,,58.71649068,-134.9446431,,,,,345.030082,450,Chum Salmon,518,0,,518,0,,,,,,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick, Chance Gray"
115-20-10520,Sawmill Creek,7/23/17,SURVEY QUALITY: EXCELLENT Started at low tide early in the morning and worked our way up Sawmill.  A lot of prespawn chum being seen.  Also a lot of bear activity so gonna have to be watchful here pretty soon.,58.7179236,-134.9458926,,58.71627524,-134.9391278,,,,,432.8647768,450,Chum Salmon,601,6,,607,7,2,33.33,6,2,4,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,7/25/17,SURVEY QUALITY: GOOD Started at bottom of sawmill at low tide and worked our way up.  Did not have any pfd's so had to walk the trail and beach to mouth again.  A lot of chum still moving up stream. ,58.71869293,-134.9460713,,58.71643533,-134.9382341,,,,,519.1079295,450,Chum Salmon,889,10,,899,8,1,12.5,8,1,7,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,7/27/17,"SURVEY QUALITY: EXCELLENT. Started survey on tidal flat at low tide.  Water level slightly higher than normal but water clarity was not affected and clear.  More pre-spawn chum seen today than in previous visits, with increase numbers of moldy looking chums. Overcast throughout the day with light rain sprinkled in around noon. ",58.71932626,-134.9459373,,58.71639238,-134.9391638,,,,,510.7343212,450,Chum Salmon,1004,26,,1030,24,11,52.38,21,11,10,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,7/29/17,"Survey quality was good.  A lot of dying, spawned out fish now.",58.71859389,-134.9462046,,58.71665668,-134.9389669,,,,,471.6473698,450,Chum Salmon,1174,99,,1273,75,19,25.68,74,19,55,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,7/31/17,"SURVEY QUALITY: EXCELLENT started at the waterfall heading ds. Beautiful, sunny day. Calm winds and good visibility. Had a visit from USCG Airsta Sitka. Saw a group of people hiking up the stream. Lots of bear sign still on Sawmill Creek. Water levels were lower than on 29 July. Uncertain DNA for tray: 21780 cells: 24, 32.",58.71660041,-134.9390768,,58.71799595,-134.9451593,,,,,385.2100942,450,Chum Salmon,1125,135,,1260,97,32,32.99,97,32,65,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/2/17,"SURVEY QUALITY: EXCELLENT Started at the waterfall and worked downstream. Beautiful day, started off broken clouds, calm winds. Cloud cover increased throughout the day but winds remained light. The working boat was a welcome change. Looks as if a new wave of Pink salmon is moving into the mouth of the stream. Lots of bear sign, including baby bear tracks. No bear sightings.",58.71623119,-134.9389416,,58.71813193,-134.9448693,,,,,403.4983829,450,Chum Salmon,965,486,,1451,136,48,35.29,136,48,88,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/4/17,began at low tide heading upstream During survery tray #0000021797 was upside down according to slit corner of tray.  Sticker did mark front of tray. On 8/24/2017 the data was fixed so that the tray can fit into the jig and the data corresponds to the appropriate cell numbers.  The notes for the alternate tissues could not be assigned to their corrected cell numbers.,58.71839669,-134.9444339,,58.71663852,-134.9388647,,,,,377.489109,450,Chum Salmon,,,,,234,74,31.9,232,74,158,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/6/17,start low tide at mouth of creek and surveyed only half of creek. sunny day. creek somewhat dry. ran out of scale cards. beginning with sample 45 on tray 0000021806 there are no associated scale cards for the samples.,58.71809031,-134.9445166,,58.71414695,-134.9425099,,,,,454.3820116,450,Chum Salmon,215,438,,653,235,57,24.68,231,57,174,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/8/17,SURVEY QUALITY: EXCELLENT start tidal flat. very low tide. sunny clear wrm day.End survey roughly half way to waterfall. lots of dead.,58.71935615,-134.9450227,,58.71429723,-134.9406232,,,,,618.4984693,450,Chum Salmon,246,853,,1099,336,93,28.01,332,93,239,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Chance Gray"
115-20-10520,Sawmill Creek,8/10/17,started at waterfall. uncertain pairing in tray # 0000021832 cell #20. there are three otoliths. one belngs to cell number 19,58.71675346,-134.9385592,,58.71411772,-134.9442391,,,,,441.0568645,450,Chum Salmon,,,,,272,56,20.97,267,56,211,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/13/17,SURVEY QUALITY: EXCELLENT start at tide flat low tide. heading upstream.,58.71793212,-134.9448682,,58.7137582,-134.9427175,,,,,481.3469111,450,Chum Salmon,28,855,,883,220,55,25.11,219,55,164,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/16/17,SURVEY QUALITY: GOOD start at waterfall,58.7164466,-134.9387676,,58.71360934,-134.9449484,,,,,477.6745403,450,Chum Salmon,135,473,,608,144,36,25.35,142,36,106,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/19/17,SURVEY QUALITY: EXCELLENT start at waterfall,58.71607713,-134.9391511,,58.71669581,-134.9447982,,58.71669756,-134.9446921,ignore this location,334.4090616,450,Chum Salmon,102,498,,600,93,33,36.26,91,33,58,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/21/17,SURVEY QUALITY: EXCELLENT start at tide flat. surveyed whole stream to waterfall. most dead chum have been sampled already.,58.71891316,-134.9448042,,58.71648142,-134.9387955,,,,,441.1321343,450,Chum Salmon,,,,,50,24,48,50,24,26,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,8/23/17,SURVEY QUALITY: EXCELLENT started survey at tidal flat. creek is running high.,58.71952404,-134.9446029,,58.716316,-134.9385755,,,,,499.6730702,450,Chum Salmon,26,336,,362,48,21,48.84,43,21,22,"Meredith  Condon, Misha Klassen, Brian  Leblanc, Cory Dick"
115-20-10520,Sawmill Creek,7/21/18,SURVEY QUALITY: EXCELLENT waterfall start at first bend ,58.716258,-134.9386271,,58.71785936,-134.9453442,,,,,428.1577966,450,Chum Salmon,332,2,,334,2,1,50,2,1,1,"Chance Gray, Molly Payne, LaRyssa Nelson, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,7/23/18,SURVEY QUALITY: EXCELLENT ,58.71642274,-134.9385769,,58.71816962,-134.9463114,,,,,488.6041074,450,Chum Salmon,472,3,,475,3,1,33.33,3,1,2,"Jesse Klejka, LaRyssa Nelson, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,7/25/18,"Start time 4pm. Low tide 6pm, sunny day",58.71647251,-134.9386968,,58.716792,-134.944488,,,,,337.462727,450,Chum Salmon,439,3,,442,3,0,0,2,0,2,"Jesse Klejka, Molly Payne, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,7/27/18,"SURVEY QUALITY: EXCELLENT clear stream, low flow",58.71936908,-134.9454628,mouth,58.71644699,-134.938751,,,,,507.1482879,450,Chum Salmon,497,4,,501,4,1,33.33,3,1,2,"Jesse Klejka, Molly Payne, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,7/30/18,SURVEY QUALITY: EXCELLENT ,58.7193184,-134.9453669,,58.7165859,-134.9382083,waterfall,,,,514.494308,450,Chum Salmon,232,7,,239,7,1,14.29,7,1,6,"Molly Payne, LaRyssa Nelson, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,8/1/18,SURVEY QUALITY: EXCELLENT ,58.71904642,-134.9452306,,58.71662412,-134.9388628,,,,,457.1132008,450,Chum Salmon,252,23,,275,21,4,20,20,4,16,"Jesse Klejka, LaRyssa Nelson, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,8/3/18,Rain brought more pinks into the lower reaches of the river. Number of chum appears steady. More brown bear sign. Water still clear - excellect survey conditions. ,58.71832326,-134.9457398,,58.71652129,-134.9389491,,,,,441.7296159,450,Chum Salmon,155,26,,181,11,3,30,10,3,7,"Molly Payne, LaRyssa Nelson, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,8/5/18,"SURVEY QUALITY: GOOD Start time 1:10, low tide 1:40",58.71807816,-134.9454357,,58.71641656,-134.9388955,,,,,421.759926,450,Chum Salmon,123,31,,154,19,2,12.5,16,2,14,"Jesse Klejka, LaRyssa Nelson, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,8/7/18,Fresh rain brought higher flows and reduced water clarity. M. Payne on live counts. P. Landback on pink live counts. Surveyed downstream.,58.71640554,-134.9387135,,58.71780941,-134.9452568,,,,,410.1408835,450,Chum Salmon,98,22,,120,9,3,42.86,7,3,4,"Molly Payne, LaRyssa Nelson, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,8/11/18,"Excellent survey quality. Arrived at low tide, extremely low tide. Surveyed upstream, a lot of live pink and very little live or dead chum. ",58.71966471,-134.9451087,,58.7165123,-134.9386548,,,,,512.9864456,450,Chum Salmon,37,13,,50,2,1,100,1,1,0,"Jesse Klejka, LaRyssa Nelson, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,8/13/18,SURVEY QUALITY: EXCELLENT Cutter: Mollytablet: Jesselives & scales: LaRyssaMeasurer: Patrick,58.71946494,-134.9456861,,58.71629513,-134.9389917,,,,,524.5390919,450,Chum Salmon,55,5,,60,5,3,75,4,3,1,"Jesse Klejka, Molly Payne, LaRyssa Nelson, Patrick Landback"
115-20-10520,Sawmill Creek,8/15/18,"SURVEY QUALITY: EXCELLENT Clear stream, stream has lowered and cleared up in last couple days ",58.71937445,-134.9448067,,58.71642258,-134.9388762,,,,,475.6102728,450,Chum Salmon,42,5,,47,9,6,75,8,6,2,"Jesse Klejka, Molly Payne, Patrick Landback, Justin Viss"
115-20-10520,Sawmill Creek,8/19/18,SURVEY QUALITY: EXCELLENT ,58.71656388,-134.9388425,,58.71806664,-134.9451277,,,,,400.8265711,450,Chum Salmon,8,4,,12,7,4,57.14,7,4,3,"Jesse Klejka, Molly Payne, Patrick Landback"
115-20-10520,Sawmill Creek,8/21/18,SURVEY QUALITY: EXCELLENT ,58.71636591,-134.938903,,58.71757543,-134.9448046,,,,,367.5587436,450,Chum Salmon,10,6,,16,6,4,66.67,6,4,2,"Molly Payne, LaRyssa Nelson, Patrick Landback"
115-20-10520,Sawmill Creek,8/23/18,SURVEY QUALITY: EXCELLENT started at waterfall and walked downstream ,58.71632722,-134.9389491,,58.71752633,-134.9446227,,,,,354.8599524,450,Chum Salmon,3,4,,7,2,0,0,2,0,2,"Jesse Klejka, LaRyssa Nelson, Patrick Landback"
115-20-10520,Sawmill Creek,8/25/18,SURVEY QUALITY: EXCELLENT ,58.71897959,-134.9436279,,58.71639684,-134.9387603,,,,,402.8919237,450,Chum Salmon,1,2,,3,2,0,0,0,0,0,"Molly Payne, LaRyssa Nelson, Patrick Landback"
115-20-10520,Sawmill Creek,7/21/19,"SURVEY QUALITY: EXCELLENT low tide start, no carcasses to be seen ",58.71899505,-134.9451633,,58.7163078,-134.9389373,,,,,468.7769454,450,Chum Salmon,21,0,,21,0,,,,,,"Ryan Lawton, Molly Payne, Alexandra  Cabanelas, Chrissy Webb"
115-20-10520,Sawmill Creek,7/24/19,SURVEY QUALITY: GOOD a lot of large Pinks confounding chum count started at intertidal zone,58.71816135,-134.9456595,,58.71673493,-134.9384215,,,,,448.4945314,450,Chum Salmon,31,0,,31,0,,,,,,"Ryan Lawton, Molly Payne, Chrissy Webb, Anna Cassidy"
115-20-10520,Sawmill Creek,7/26/19,SURVEY QUALITY: FAIR was CHALLENGING to count chums with all the pinks ,58.71655718,-134.9387829,,58.71798139,-134.9461471,,,,,455.2622578,450,Chum Salmon,56,0,,56,0,,,,,,"Molly Payne, Alexandra  Cabanelas, Chrissy Webb, Anna Cassidy"
115-20-10520,Sawmill Creek,7/28/19,SURVEY QUALITY: GOOD was alot of pinks that hindered the chum count,58.71645637,-134.9387499,,58.71765834,-134.9457453,,,,,426.8913267,450,Chum Salmon,110,1,,111,1,0,0,0,0,0,"Ryan Lawton, Molly Payne, Chrissy Webb, Anna Cassidy"
115-20-10520,Sawmill Creek,7/30/19,SURVEY QUALITY: EXCELLENT started at low tide intertidal,58.71917491,-134.9455659,,58.71640249,-134.9389173,,,,,493.7476248,450,Chum Salmon,119,4,,123,5,2,50,4,2,2,"Molly Payne, Alexandra  Cabanelas, Chrissy Webb, Anna Cassidy"
115-20-10520,Sawmill Creek,8/1/19,SURVEY QUALITY: EXCELLENT start at intertidal flow lower than previous,58.71955223,-134.9458503,,58.71640207,-134.9386047,,,,,547.1710503,450,Chum Salmon,145,3,,148,4,3,100,3,3,0,"Ryan Lawton, Molly Payne, Chrissy Webb, Anna Cassidy"
115-20-10520,Sawmill Creek,8/3/19,SURVEY QUALITY: EXCELLENT low water flow,58.7197086,-134.9454258,,58.71646436,-134.9387665,,,,,528.6655186,450,Chum Salmon,91,16,,107,17,10,62.5,16,10,6,"Molly Payne, Alexandra  Cabanelas, Chrissy Webb, Anna Cassidy"
115-20-10520,Sawmill Creek,8/5/19,SURVEY QUALITY: EXCELLENT started at low tide,58.71947293,-134.9454324,,58.71638537,-134.9385823,,,,,525.2031715,450,Chum Salmon,106,19,,125,17,6,40,15,6,9,"Ryan Lawton, Molly Payne, Chrissy Webb, Anna Cassidy"
115-20-10520,Sawmill Creek,8/8/19,SURVEY QUALITY: EXCELLENT start at mouth. heavy wind. lots of bear activity more deads than lives ,58.71817802,-134.9461954,,58.71631687,-134.9387708,,,,,477.5681808,450,Chum Salmon,80,82,,162,66,39,59.09,66,39,27,"Ryan Lawton, Molly Payne, Alexandra  Cabanelas, Chrissy Webb"
115-20-10520,Sawmill Creek,8/10/19,SURVEY QUALITY: EXCELLENTstarted at waterfall,58.71637003,-134.9387214,,58.71778673,-134.9446304,,,,,377.0194346,450,Chum Salmon,63,126,,189,39,24,61.54,39,24,15,"Ryan Lawton, Molly Payne, Alexandra  Cabanelas, Anna Cassidy"
115-20-10520,Sawmill Creek,8/12/19,SURVEY QUALITY: EXCELLENT start at mouth,58.71910732,-134.9457377,,58.71646156,-134.9385892,,,,,508.3639748,450,Chum Salmon,32,156,,188,34,19,55.88,34,19,15,"Ryan Lawton, Molly Payne, Alexandra  Cabanelas, Chrissy Webb"
